fecha,real_log,real_nivel,ingenuo,xgb_expansiva,xgb_deslizante,rf_referencia,regimen
2023-06-29,6.135046712117161,461.7606633333334,6.426023883540521,6.434211254119873,6.402655601501465,6.4138830973469485,medio
2023-06-30,6.24650076408131,516.2033433333335,6.135046712117161,6.120387554168701,6.088401794433594,6.069675940422892,medio
2023-07-01,6.300131758198048,544.643666666667,6.24650076408131,6.235494136810303,6.225998878479004,6.212920833297596,medio
2023-07-02,6.311069391199266,550.6334766666666,6.300131758198048,6.271745204925537,6.26549768447876,6.330397039837467,medio
2023-07-03,6.186630390225779,486.2050216666668,6.311069391199266,6.340341091156006,6.2952775955200195,6.364043684402887,medio
2023-07-04,6.31556161551131,553.11261,6.186630390225779,6.170626163482666,6.21831750869751,6.110352178990455,medio
2023-07-05,6.4095605814801475,607.6266199999997,6.31556161551131,6.309494972229004,6.269062519073486,6.333102464910983,alto
2023-07-06,6.417907501258229,612.7196566666668,6.4095605814801475,6.38270902633667,6.362622261047363,6.360760078289242,alto
2023-07-07,6.331187992816529,561.8236400000001,6.417907501258229,6.3771491050720215,6.357946872711182,6.332229352934438,medio
2023-07-08,6.237070134067564,511.3581033333335,6.331187992816529,6.263117790222168,6.179609298706055,6.29500700403783,medio
2023-07-09,6.094131346718191,443.24884833333334,6.237070134067564,6.077789306640625,6.065465927124023,6.124973216243183,medio
2023-07-10,6.1404115397807,464.24458666666663,6.094131346718191,6.0365824699401855,5.995112419128418,6.048529654177894,medio
2023-07-11,6.255134657305637,520.6794833333332,6.1404115397807,6.085845470428467,6.072080135345459,6.059029824367564,medio
2023-07-12,6.32457451262539,558.1202900000002,6.255134657305637,6.218958854675293,6.230403423309326,6.259635830119635,medio
2023-07-13,6.435111393993365,623.3520166666665,6.32457451262539,6.330802917480469,6.249461650848389,6.337323702135854,alto
2023-07-14,6.503597016579021,667.5384666666665,6.435111393993365,6.341040134429932,6.311894416809082,6.356210301653383,alto
2023-07-15,6.44138534386623,627.2751900000003,6.503597016579021,6.335014343261719,6.298124313354492,6.439137689621267,alto
2023-07-16,6.485906091877399,655.8329400000001,6.44138534386623,6.268518447875977,6.195545196533203,6.3591097790844815,alto
2023-07-17,6.41014959107618,607.9846233333335,6.485906091877399,6.354650020599365,6.376222610473633,6.3961355488854625,alto
2023-07-18,6.332080072370564,562.3250549999999,6.41014959107618,6.2279229164123535,6.198085308074951,6.336558630316988,medio
2023-07-19,6.11422591103967,452.24583333333334,6.332080072370564,6.202723979949951,6.118982315063477,6.286992059325176,medio
2023-07-20,5.874822944144375,355.96162999999984,6.11422591103967,5.935967445373535,5.976991653442383,6.011018592506446,medio
2023-07-21,6.106694875525997,448.85274666666663,5.874822944144375,5.822656154632568,5.804107666015625,5.892588798810275,medio
2023-07-22,5.840983604716695,344.1176500000001,6.106694875525997,6.0313239097595215,5.955464839935303,6.001002140473498,medio
2023-07-23,5.910693612536036,368.96198333333354,5.840983604716695,5.711400508880615,5.690973281860352,5.806340816984904,medio
2023-07-24,6.226683759918384,506.0744333333332,5.910693612536036,5.905562877655029,5.975376129150391,5.93157210255388,medio
2023-07-25,6.217469600417473,501.43280000000004,6.226683759918384,6.102579116821289,6.08306884765625,6.124964729590741,medio
2023-07-26,6.23241261644785,508.9819816666668,6.217469600417473,6.188624858856201,6.143097400665283,6.125286613742267,medio
2023-07-27,6.299177284578855,544.1240666666665,6.23241261644785,6.138874530792236,6.12367057800293,6.13088005922385,medio
2023-07-28,6.185373045134965,485.5940783333335,6.299177284578855,6.321364402770996,6.341238975524902,6.3367151709682386,medio
2023-07-29,6.20968427628103,497.54413999999974,6.185373045134965,6.093916416168213,6.097835540771484,6.079214704835642,medio
2023-07-30,6.222556449753294,503.99001166666676,6.20968427628103,6.17936372756958,6.19650936126709,6.173358164513144,medio
